State ID,State,Program Name,Type
6,California,Lodi Electric Utility - Residential Energy Efficiency Rebate Program,Rebate Program
6,California,Modesto Irrigation District - Residential High Efficiency Air Conditioning Loan Program,Loan Program
6,California,Pacific Power - Blue Sky Community Project Funds,Grant Program
6,California,Marin Clean Energy - Solar Rebate Program,Rebate Program
6,California,Lassen Municipal Utility District - Residential Energy Efficiency Rebate Program,Rebate Program
6,California,Marin County - Green Building Incentive Program,Green Building Incentive
6,California,Marin County - Solar Rebate Program,Rebate Program
6,California,IID Energy - Residential Energy Efficiency Loan Program,Loan Program
6,California,SoCalGas - Residential Energy Efficiency Loan Program,Loan Program
6,California,Modesto Irrigation District - New Home Energy Efficiency Rebate Program,Rebate Program
6,California,Modesto Irrigation District - Commercial New Construction Rebate Program,Rebate Program
6,California,California Solar Initiative - Multi-Family Affordable Solar Housing (MASH) Program,Rebate Program
6,California,Building Energy Code and Solar Requirement,Building Energy Code
6,California,LADWP - Non-Residential Energy Efficiency Incentive Program,Rebate Program
6,California,LADWP - Residential Energy Efficiency Rebate Program,Rebate Program
6,California,LADWP - Non-Residential EfficiencyWise Loan Program,Loan Program
6,California,Riverside Public Utilities - Energy Efficiency Technology Grant Program,Grant Program
6,California,City of Palo Alto Utilities - Palo Alto CLEAN (Clean Local Energy Accessible Now),Performance-Based Incentive
6,California,Roseville Electric - Residential Energy Efficiency Rebate Program,Rebate Program
6,California,Roseville Electric - New Commercial Construction Energy Efficiency Rebate Program,Rebate Program
6,California,Energy Financing Industrial Development Bond Program,Loan Program
6,California,Sales and Use Tax Exemption for Electric Power Generation and Storage Equipment,Sales Tax Incentive
6,California,San Diego County - Design Standards for County Facilities,Energy Standards for Public Buildings
6,California,San Diego County - Wind Regulations,Solar/Wind Permitting Standards
6,California,Redding Electric - Renewable Energy Rebate Program,Rebate Program
6,California,Tri-County Regional Energy Network (3C-REN) - Multifamily Residential Energy Efficiency Rebate Program,Rebate Program
6,California,Bay Area Regional Energy Network (BayREN) - Multifamily Residential Energy Efficiency Rebate Program,Rebate Program
6,California,City of Berkeley - Financing Initiative for Renewable and Solar Technology (FIRST),PACE Financing
6,California,Burbank Water and Power - LEED Certification Incentive Program,Green Building Incentive
6,California,Burbank Water and Power - LEED Certification Incentive Program,Rebate Program
6,California,Southern California Regional Energy Network (SoCalREN) - Multifamily Residential Energy Efficiency Rebate Program,Rebate Program
6,California,Plumas-Sierra REC - Commercial and Irrigation Rebate Program,Rebate Program
6,California,Bay Area Regional Energy Network (BayREN) - Single Family Residential Energy Efficiency Rebate Program,Rebate Program
6,California,IID Energy - New Construction Energy Efficiency Program,Rebate Program
6,California,IID Energy - Agricultural Energy Efficiency Rebate Program,Rebate Program
6,California,energy storage,Corporate Tax Credit
6,California,Redding Electric - Commercial Energy Efficiency Rebate Program,Rebate Program
6,California,Marin Clean Energy - Feed-In Tariff,Performance-Based Incentive
6,California,IID Energy - Commercial Rebate Program,Rebate Program
6,California,City of Sacramento - Building Electrification Requirements,Building Energy Code
6,California,PG&E (Gas) - Residential Energy Efficiency Rebate Programs,Rebate Program
6,California,PG&E - Non-Residential Energy Efficiency Rebates,Rebate Program
6,California,Silicon Valley Power - Emerging Technologies Grant Program,Grant Program
6,California,Sales and Use Tax Exemption for Electrical Power Generation and Storage Equipment,Sales Tax Incentive
6,California,Orange County - Development Standards for Small Wind Energy Systems,Solar/Wind Permitting Standards
6,California,Riverside County - Sustainable Building Policy,Energy Standards for Public Buildings
6,California,Roseville Electric - Residential HVAC Financing Program,Loan Program
6,California,Pacific Power - Residential Energy Efficiency Rebate Programs,Rebate Program
6,California,Sonoma County Energy Independence Program (SCEIP),PACE Financing
6,California,School Facility Program - Modernization Grants,Grant Program
6,California,Alameda Municipal Power - Residential Energy Efficiency Rebate Program,Rebate Program
6,California,Anaheim Public Utilities - Low-Interest Energy Efficiency Loan Program,Loan Program
6,California,Santa Clara County - Green Building Policy for County Government Buildings,Energy Standards for Public Buildings
6,California,SMUD - Residential Energy Efficiency Rebate Program,Rebate Program
6,California,SMUD - Commercial Energy Efficiency Rebate Program,Rebate Program
6,California,SMUD - Commercial Energy Efficiency Loan Program,Loan Program
6,California,SMUD - Residential Energy Efficiency Loan Program,Loan Program
6,California,Silicon Valley Power - Residential Energy Efficiency Rebate Program,Rebate Program
6,California,,Rebate Program
6,California,Renewable Auction Mechanism (RAM),Other Incentive
6,California,Silicon Valley Power - Commercial Energy Efficiency Rebate Program,Rebate Program
6,California,Truckee Donner Public Utility District - Energy Conservation Rebate Program,Rebate Program
6,California,Interconnection Standards,Interconnection
6,California,Turlock Irrigation District - Residential Energy Efficiency Rebate Program,Rebate Program
6,California,Santa Clara County - Zoning Ordinance,Solar/Wind Permitting Standards
6,California,City of San Francisco - Commercial Efficiency Rebates,Rebate Program
6,California,City of San Francisco - Residential Efficiency Rebates,Rebate Program
6,California,SoCalGas - Custom Non-Residential Energy Efficiency Program,Rebate Program
6,California,San Bernardino County - Green Building Requirement,Energy Standards for Public Buildings
6,California,Roseville Electric - Commercial Energy Efficiency Rebate Program,Rebate Program
6,California,SMUD - PV Pioneer II Loan,Other Incentive
6,California,Solar Schools Program,Grant Program
6,California,City of Santa Cruz - Solar Access Ordinance,Solar/Wind Access Policy
6,California,Santa Cruz County - Solar Access Protection,Solar/Wind Access Policy
6,California,Marin County - Solar Easement and Access Laws,Solar/Wind Access Policy
6,California,City of Corona - Plan Review Fast-tracking,Green Building Incentive
6,California,PG&E GoGreen Business Energy Financing,Loan Program
6,California,Ukiah Utilities - PV Buydown Program,Rebate Program
6,California,City of San Diego - Sustainable Building Policy,Energy Standards for Public Buildings
6,California,City of Berkeley - Energy Conservation Ordinance,Building Energy Code
6,California,City of Santa Monica - Expedited Permitting for Green Buildings,Green Building Incentive
6,California,City of Oakland - Self Certification for Renewables,Solar/Wind Permitting Standards
6,California,CEC - New Solar Homes Partnership,Rebate Program
6,California,City of San Diego - Green Power Purchasing,Green Power Purchasing
6,California,LADWP - Expedited Utility Connections for Green Buildings,Green Building Incentive
6,California,Agricultural Pumping Efficiency Program,Rebate Program
6,California,Energy Efficiency Financing Program,Loan Program
6,California,Technology and Equipment for Clean Heating (TECH) Initiative,Rebate Program
6,California,Modesto Irrigation District - Residential Electric Vehicle Charger Rebate Program,Rebate Program
6,California,PG&E - Residential New Construction Savings by Design Program,Rebate Program
6,California,City of Lancaster - Mandatory Solar Requirement for New Homes,Building Energy Code
6,California,SoCalGas - Multi-Family Residential Rebate Program,Rebate Program
6,California,City of San Jose - Photovoltaic Permit Requirements,Solar/Wind Permitting Standards
6,California,Enhanced Community Renewables Program,Community Solar Rules
6,California,Agriculture and Food Processing Energy Loans,Loan Program
6,California,Corona Department of Water & Power - Solar Partnership Rebate Program,Rebate Program
6,California,SoCalGas - Non-Residential On-Bill Financing Program,Loan Program
6,California,City of Berkeley - Green Building Standards for City Owned and Operated Projects,Energy Standards for Public Buildings
6,California,SDG&E (Electric) - Multi-Family Residential Efficiency Program,Rebate Program
6,California,Solar Contractor Licensing,Solar/Wind Contractor Licensing
6,California,California Solar Initiative - PV Incentives,Rebate Program
6,California,Record is corrupted - don't delete,Solar/Wind Access Policy
6,California,PG&E - Non-Residential Energy Efficiency Financing Program,Loan Program
6,California,SCE - Agricultural Efficiency Plus Program,Rebate Program
6,California,City of Oakland - Solar Access Ordinance,Solar/Wind Access Policy
6,California,San Diego County - Green Building Program,Green Building Incentive
6,California,California Appliance and Equipment Energy Efficiency Standards,Appliance/Equipment Efficiency Standards
6,California,Roseville Electric - Residential New Construction Rebate Program,Rebate Program
6,California,Anaheim Public Utilities - Small Business Energy & Water Direct Install Program,Rebate Program
6,California,SDG&E - Residential New Construction Builder Efficiency Program,Rebate Program
6,California,City of Sebastopol - Solar Access,Solar/Wind Access Policy
6,California,California Solar Initiative - Low-Income PV Incentive Program,Rebate Program
6,California,PG&E - Non-Residential Energy Efficiency Rebate Program,Rebate Program
6,California,Solar Water Heating Incentive Program,Rebate Program
6,California,PG&E - California Advanced Homes Incentives,Rebate Program
6,California,SCE - California Advanced Homes Incentives,Rebate Program
6,California,SDG&E - California Advanced Homes Incentives,Rebate Program
6,California,SCE - California Advanced Homes,Rebate Program
6,California,IID Energy - PV Solutions Rebate Program,Rebate Program
6,California,PG&E - Multifamily Residential Energy Savings Rebate Program,Rebate Program
6,California,SCE - Non-Residential On-Bill Financing Program,Loan Program
6,California,San Diego County - Solar Zoning Regulations,Solar/Wind Permitting Standards
6,California,Alameda Municipal Power - Solar Photovoltaics Rebate Program,Rebate Program
6,California,SoCalGas - California Advanced Homes Incentives,Rebate Program
6,California,SMUD - Feed-in Tariff,Performance-Based Incentive
6,California,Pacific Power - FinAnswer Express Rebate Program,Rebate Program
6,California,Net Metering / Net Billing,Net Metering
6,California,City of Santa Monica - Green Building Grant Program,Grant Program
6,California,LADWP - Feed-in Tariff (FiT) Program,Performance-Based Incentive
6,California,Renewable Market Adjusting Tariff (ReMAT),Feed-in Tariff
6,California,SDG&E - Residential Efficiency Rebate Program,Rebate Program
6,California,SoCalGas - Non-Residential Energy Efficiency Rebate Programs,Rebate Program
6,California,California Solar Initiative - Pilot Solar Water Heating Program,Rebate Program
6,California,Test,Energy Standards for Public Buildings
6,California,SoCalGas - Residential Energy Efficiency Rebate Programs,Rebate Program
6,California,Pacific Power - Irrigation Initiative,Rebate Program
6,California,Bear Valley Electric Service - Solar Initiative Program,Rebate Program
6,California,City of San Francisco - Renewable Energy Purchasing,Green Power Purchasing
6,California,California Enterprise Development Authority (Figtree PACE)  - Statewide PACE Program,PACE Financing
6,California,SCE - Multi-Family Residential Energy Efficiency Programs,Rebate Program
6,California,SCE - Non-Residential Energy Efficiency Programs,Rebate Program
6,California,City of San Diego - Development Regulations,Solar/Wind Access Policy
6,California,Sierra Pacific Power - SureBet Program,Rebate Program
6,California,City of Sacramento - Solar Access Regulations,Solar/Wind Access Policy
6,California,SDG&E - Energy Efficiency Business Rebates,Rebate Program
6,California,City of Los Angeles - Zoning Code,Solar/Wind Access Policy
6,California,California Energy Design Assistance (CEDA),Rebate Program
6,California,City of San Jose - Solar Access Design Guidelines,Solar/Wind Access Policy
6,California,SDG&E - Non-Residential On-Bill Financing Program,Loan Program
6,California,Pacific Power - wattsmart Business,Rebate Program
6,California,Riverside Public Utilities - PV for Schools Rebate Program,Rebate Program
6,California,City of Sebastopol - Mandatory Solar Requirement for Residential and Commercial Buildings,Building Energy Code
6,California,SMUD - Non-Residential PV Incentive Program,Rebate Program
6,California,Efficient Vehicle Incentive Program,Rebate Program
6,California,SMUD - PV Residential Retrofit Buy-Down,Rebate Program
6,California,CaliforniaFIRST,PACE Financing
6,California,Statewide Solar Permitting Standards,Solar/Wind Permitting Standards
6,California,LADWP - Net Metering Rules,Net Metering
6,California,PG&E - Residential Energy Savings Rebate Programs,Rebate Program
6,California,California Solar Initiative - Solar Thermal Program,Rebate Program
6,California,Modesto Irrigation District - Photovoltaic Rebate Program,Rebate Program
6,California,Sales and Use Tax Exclusion for Advanced Transportation and Alternative Energy Manufacturing Program,Industry Recruitment/Support
